track_id,action,from_path,to_path,reason,confidence
1d8a982fea1b2b114b6f040a88396330,quarantine,A:\music\_Quarantine\Junk\A Day To Remember - A Day To Remember - The Downfall of Us All (Official Video) [CN4IIgFz93k].m4a,A:\music\_Quarantine\Junk\A Day To Remember - A Day To Remember - The Downfall of Us All (Official Video) [CN4IIgFz93k].m4a,Junk file (confidence: 0.80),0.7999999999999999
